"Longitude","Latitude","Elevation","Weekday","Month","Time","Land.Use_AGRICULTURAL","Land.Use_COMMERCIAL","Land.Use_FOREST","Land.Use_INDUSTRIAL","Land.Use_MILITARY RESERVATION","Land.Use_RESIDENTIAL","Location.Setting_RURAL","Location.Setting_SUBURBAN","Location.Setting_URBAN AND CENTER CITY","max_PM2.5","max_NO2","max_O3","max_PM10","max_CO","max_SO2"
-111.872222,40.736389,1304,4,4,98,0,0,0,0,0,1,0,1,0,4.9,30,0.046,11,0.5,0.1
-76.387017,37.103733,6,6,7,191,0,0,0,0,1,0,0,1,0,9,6.4,0.053,13,0.5,1.1
-84.2905,33.6878,239,7,12,1438,0,0,0,0,0,1,0,1,0,2.1,10.4,0.023,4,0.2,0.2
-90.587611,41.530011,222,5,6,911,0,0,0,0,0,1,0,0,1,6.15,13.9,0.0445,15.5,0.2,0.7
-115.48307,32.67618,2.29519867897034,4,1,392,0,0,0,0,0,1,0,1,0,11.7,40.6,0.038,52,1.2,3.2
-86.815,33.553056,180,5,4,113,0,1,0,0,0,0,0,0,1,10.2,26.7,0.053,22.5,0.3,7.9
-124.17949,40.77678,22,4,3,434,0,0,0,0,0,1,0,1,0,8.7,10.2,0.033,30,0.4,0
-91.179219,30.461981,19,1,7,1299,0,1,0,0,0,0,0,0,1,19.55,16,0.041,51,0.2,0.1
-77.013178,38.921847,56,5,5,862,0,1,0,0,0,0,0,0,1,5.2,15.1,0.031,14,0.2,1.1
-112.095767,33.503833,343,6,1,1115,0,0,0,0,0,1,0,0,1,8.2,26,0.037,57,1.1,2
-86.114444,39.810833,233,6,11,1423,0,0,0,0,0,1,0,1,0,6.7,15.9,0.026,8,0.2,0.6
-119.77321,36.78538,100,4,10,1022,0,1,0,0,0,0,0,0,1,19.3333333333333,34,0.064,66,0.6,1.4
-78.915,40.309722,357,6,6,1626,0,1,0,0,0,0,0,0,1,8.1,8,0.042,13,0.1,0
-96.700769,43.54792,449,4,4,105,0,1,0,0,0,0,0,0,1,15.2,14.7,0.014,35,0.3,0.7
-104.778334,41.182227,1842,7,4,1207,0,0,0,0,0,1,0,1,0,2.9,9.8,0.051,9,0.2,0.3
-93.207615,45.13768,277,2,6,1629,0,1,0,0,0,0,0,1,0,3.7,12.7,0.038,11,0.2,0.9
-95.976537,36.204902,201,6,12,1073,0,0,0,0,0,1,0,0,1,4.26666666666667,31.4,0.033,12,0.7,1.9
-93.207615,45.13768,277,2,7,1286,0,1,0,0,0,0,0,1,0,5.75,13.4,0.048,14,0.3,0.7
-104.778334,41.182227,1842,6,5,142,0,0,0,0,0,1,0,1,0,2.5,8.6,0.048,2,0.1,0.3
-81.3625,28.596389,27,7,7,1305,0,1,0,0,0,0,0,0,1,4.7,8.1,0.036,8,0.7,0.9
-81.3625,28.596389,27,6,2,772,0,1,0,0,0,0,0,0,1,8.2,15.3,0.051,10,0.6,0.1
-72.902871,41.3014,2,1,3,795,0,1,0,0,0,0,0,0,1,5.9,31.4,0.033,11,0.3,1
-119.807717,39.525083,1380,2,10,278,0,0,0,0,0,1,0,0,1,6.6,31.7,0.046,18.5,0.3,1.7
-111.872222,40.736389,1304,3,6,1623,0,0,0,0,0,1,0,1,0,4.13333333333333,15.05,0.054,13,0,1.3
-84.50404,39.12886,249,2,8,1699,0,1,0,0,0,0,0,0,1,7.5,16.35,0.027,11,0.2,0.6
-119.807717,39.525083,1380,2,2,404,0,0,0,0,0,1,0,0,1,8.25,40.4,0.025,37.5,0.4,1.4
-115.48307,32.67618,2.29519867897034,3,10,664,0,0,0,0,0,1,0,1,0,8,37.5,0.04,38,0.4,0.4
-120.4575,34.63782,34,1,12,711,0,1,0,0,0,0,0,0,1,3.8,13,0.022,18,0.2,0
-87.799227,42.139996,200,4,10,287,0,0,0,0,0,1,0,1,0,5.3,17.2,0.038,35,0.2,1.2
-119.807717,39.525083,1380,4,8,945,0,0,0,0,0,1,0,0,1,17.5,21.3,0.067,32,0.2,0.4
-120.4575,34.63782,34,3,6,167,0,1,0,0,0,0,0,0,1,10.5,3,0.035,25,0.4,1
-93.207615,45.13768,277,5,11,673,0,1,0,0,0,0,0,1,0,11.7,39.6,0.025,24,0.7,2.1
-106.5852,35.1343,1591,1,7,200,0,0,0,0,0,1,0,0,1,4,15.9,0.051,10,0.2,0.8
-96.700769,43.54792,449,2,5,859,0,1,0,0,0,0,0,0,1,5.2,11.7,0.042,25,0.2,0.7
-78.574167,35.856111,103,5,2,1499,0,0,0,0,0,1,0,1,0,8.8,6.9,0.043,15,0.3,0.4
-106.5852,35.1343,1591,5,10,1030,0,0,0,0,0,1,0,0,1,6.6,40.9,0.038,41,0.5,1
-116.944222,32.789561,144,7,9,1340,0,1,0,0,0,0,0,1,0,12.7,3,0.045,31,0.2,0.2
-96.700769,43.54792,449,6,2,422,0,1,0,0,0,0,0,0,1,4.35,14.9,0.039,21,0.3,0.6
-116.944222,32.789561,144,5,1,1121,0,1,0,0,0,0,0,1,0,8.8,27,0.041,22,0.5,0.2
-112.095767,33.503833,343,4,11,1414,0,0,0,0,0,1,0,0,1,10.9,41.5,0.035,48,1,3.3
-86.114444,39.810833,233,6,6,1619,0,0,0,0,0,1,0,1,0,9.25,4.9,0.048,18,0.2,0.4
-105.00518,39.77949,1602,7,1,17,0,0,0,0,0,1,0,0,1,2.1,35.8,0.037,12.6666666666667,0.6,2.6
-115.48307,32.67618,2.29519867897034,3,6,1252,0,0,0,0,0,1,0,1,0,11.1,24.3,0.061,40,0.3,2.5
-118.22688,34.06659,93,3,10,1007,0,0,0,0,0,1,0,0,1,11.7,42.3,0.037,34,0.55,-0.1
-81.678449,41.492117,181,7,6,899,0,1,0,0,0,0,0,0,1,8.15,5,0.039,22,0.2,0
-72.902871,41.3014,2,2,9,243,0,1,0,0,0,0,0,0,1,15.8,36,0.041,23,0.3,0.7
-77.013178,38.921847,56,7,8,241,0,1,0,0,0,0,0,0,1,12.1,24.9,0.054,18,0.3,2.6
-84.50404,39.12886,249,5,4,827,0,1,0,0,0,0,0,0,1,1.86666666666667,5,0.046,5.33333333333333,0.2,0.8
-115.48307,32.67618,2.29519867897034,5,6,1247,0,0,0,0,0,1,0,1,0,9.8,29.4,0.063,29,0.2,1
-115.48307,32.67618,2.29519867897034,6,4,1563,0,0,0,0,0,1,0,1,0,7.7,40,0.057,32,0.4,0.7
-91.179219,30.461981,19,6,1,394,0,1,0,0,0,0,0,0,1,7.75,26.2,0.042,18,0.3,1.7
-111.872222,40.736389,1304,2,10,278,0,0,0,0,0,1,0,1,0,3.75,23,0.042,9,0.2,1.2
-81.3625,28.596389,27,3,7,559,0,1,0,0,0,0,0,0,1,8.7,10,0.049,16,0.3,0
-106.5852,35.1343,1591,6,9,1353,0,0,0,0,0,1,0,0,1,4.6,23,0.051,24,0.3,0.9
-119.807717,39.525083,1380,6,5,1234,0,0,0,0,0,1,0,0,1,6,16.6,0.05,9,0.2,0
-119.77321,36.78538,100,7,6,1256,0,1,0,0,0,0,0,0,1,3.06666666666667,8.2,0.046,19,0.2,1.5
-86.815,33.553056,180,5,5,134,0,1,0,0,0,0,0,0,1,10.7,15.3,0.032,24,0.3,1.3
-71.0826,42.3295,20,2,9,992,0,1,0,0,0,0,0,0,1,3.1,6,0.021,8,0.2,0.7
-106.5852,35.1343,1591,4,8,602,0,0,0,0,0,1,0,0,1,4,14.5,0.058,13,0.2,1.7
-121.368014,38.613779,23,2,8,215,0,0,0,0,0,1,0,1,0,3.9,5,0.034,10.5,0.1,1.8
-93.643118,41.603159,280,6,8,968,0,1,0,0,0,0,0,0,1,9.9,5.8,0.0415,23,0.2,0.3
-78.915,40.309722,357,1,6,522,0,1,0,0,0,0,0,0,1,8.3,6,0.047,14,0,0
-77.013178,38.921847,56,6,4,1192,0,1,0,0,0,0,0,0,1,3.9,9.4,0.048,7,0.2,1
-84.2905,33.6878,239,4,2,413,0,0,0,0,0,1,0,1,0,11.15,32.5,0.035,11,0.5,0.7
-96.700769,43.54792,449,1,5,1586,0,1,0,0,0,0,0,0,1,3.4,6.1,0.04,12,0.2,0.5
-71.0826,42.3295,20,2,4,845,0,1,0,0,0,0,0,0,1,3.5,22,0.03,5,0.2,0.3
-91.179219,30.461981,19,7,5,1228,0,1,0,0,0,0,0,0,1,13.6,18.3,0.061,32,0.2,0.6
-96.700769,43.54792,449,4,1,371,0,1,0,0,0,0,0,0,1,19.6,13.6,0.015,24,0.2,0.2
-111.872222,40.736389,1304,7,1,1109,0,0,0,0,0,1,0,1,0,8.05,38,0.026,17,0.7,1.2
-81.678449,41.492117,181,7,5,500,0,1,0,0,0,0,0,0,1,4.3,8,0.036,5,0.2,12.3
-78.915,40.309722,357,7,6,528,0,1,0,0,0,0,0,0,1,8.5,8,0.044,12,0,12
-119.807717,39.525083,1380,7,9,1361,0,0,0,0,0,1,0,0,1,4.85,23.2,0.058,12,0.3,0.4
-76.878333,39.055277,50,7,3,1172,0,0,0,0,0,1,0,1,0,4.25,11.8,0.049,5,0.2,0.7
-91.179219,30.461981,19,2,4,1202,0,1,0,0,0,0,0,0,1,7.75,37.2,0.054,29,0.1,2
-120.4575,34.63782,34,2,1,390,0,1,0,0,0,0,0,0,1,3.5,15,0.033,12,0,1
-116.944222,32.789561,144,5,4,848,0,1,0,0,0,0,0,1,0,10.4,12,0.065,31,0.2,0.3
-84.2905,33.6878,239,7,11,1053,0,0,0,0,0,1,0,1,0,4,9.3,0.026,8,0.2,0.2
-74.192892,40.720989,29,6,9,989,0,0,0,0,0,1,0,0,1,16.65,38,0.046,24,0.8,0.6
-80.785683,35.2401,234,6,7,1304,0,0,0,0,0,1,0,0,1,11.7,18.1,0.055,20,0.7,0.8
-76.878333,39.055277,50,4,5,1232,0,0,0,0,0,1,0,1,0,1.2,12.8,0.024,3,0.2,0.2
-80.785683,35.2401,234,2,9,1720,0,0,0,0,0,1,0,0,1,13.2,29.1,0.073,25,0.5,1.5
-93.207615,45.13768,277,5,7,1296,0,1,0,0,0,0,0,1,0,4.2,4.9,0.033,9,0.3,0.3
-93.207615,45.13768,277,3,11,1063,0,1,0,0,0,0,0,1,0,6.5,34.3,0.027,19,0.3,1.3
-105.00518,39.77949,1602,2,3,68,0,0,0,0,0,1,0,0,1,8.3,52.1,0.039,39,0.7,8.2
-84.2905,33.6878,239,3,7,552,0,0,0,0,0,1,0,1,0,7.4,16,0.024,21,0.3,0.4
-84.50404,39.12886,249,6,4,1199,0,1,0,0,0,0,0,0,1,8.63333333333333,11,0.035,17.6666666666667,0.2,1.5
-86.114444,39.810833,233,7,3,1522,0,0,0,0,0,1,0,1,0,7.6,5.1,0.039,6,0.2,0.2
-119.807717,39.525083,1380,2,5,1608,0,0,0,0,0,1,0,0,1,0.5,7.8,0.045,8,0.1,0.2
-119.807717,39.525083,1380,6,9,989,0,0,0,0,0,1,0,0,1,15.3,30.5,0.048,30,0.4,0.4
-94.635605,39.117219,273,6,9,1339,0,0,0,0,0,1,0,0,1,7.2,10,0.047,13,0.1,0.6
-93.207615,45.13768,277,6,7,919,0,1,0,0,0,0,0,1,0,7.9,11,0.043,11,0.4,1.2
-71.0826,42.3295,20,6,6,905,0,1,0,0,0,0,0,0,1,8.55,9,0.038,13,0.2,0.7
-93.207615,45.13768,277,7,10,654,0,1,0,0,0,0,0,1,0,7.4,10.4,0.031,18,0.4,1.1
-96.700769,43.54792,449,5,9,631,0,1,0,0,0,0,0,0,1,9.4,6,0.055,19,0.2,0.9
-94.635605,39.117219,273,4,11,1050,0,0,0,0,0,1,0,0,1,8.1,22.9,0.025,13,0.3,1.6
-119.807717,39.525083,1380,6,10,1031,0,0,0,0,0,1,0,0,1,5.4,28,0.035,15,0.3,0.4
-111.872222,40.736389,1304,4,4,1568,0,0,0,0,0,1,0,1,0,3.6,27.95,0.056,11,0.4,2.1
-106.5852,35.1343,1591,4,6,1260,0,0,0,0,0,1,0,0,1,9.2,21.1,0.06,31,0.2,0.7
-100.76821,46.825425,566,5,9,617,0,0,0,0,0,1,0,1,0,3.45,12.1,0.02,14,0.2,4.2
-115.078742,36.141875,543,7,6,899,0,0,0,0,0,1,0,0,1,4.8,48.1,0.035,23,0.3,1.4
-80.785683,35.2401,234,7,10,647,0,0,0,0,0,1,0,0,1,3.2,7.9,0.037,7,0.3,2.5
-122.356811,37.9604,11,4,10,665,0,1,0,0,0,0,0,0,1,6.5,21.4,0.008,12.5,0.4,1.6
-93.207615,45.13768,277,5,3,71,0,1,0,0,0,0,0,1,0,11.55,23.2,0.038,23,0.3,3.1
-119.77321,36.78538,100,4,5,1596,0,1,0,0,0,0,0,0,1,2.2,7.3,0.043,6.5,0.2,0.1
-104.778334,41.182227,1842,5,4,827,0,0,0,0,0,1,0,1,0,1.83333333333333,26.9,0.048,8,0.2,0.9
-76.387017,37.103733,6,2,6,173,0,0,0,0,1,0,0,1,0,16.8,5.2,0.063,26,0.4,1.8
-120.4575,34.63782,34,5,5,141,0,1,0,0,0,0,0,0,1,3,5,0.038,9,0.4,1
-72.902871,41.3014,2,3,8,1322,0,1,0,0,0,0,0,0,1,10,17.2,0.032,19,0.3,0.1
-104.778334,41.182227,1842,3,5,125,0,0,0,0,0,1,0,1,0,0.666666666666667,2.1,0.043,0,0.1,0.4
-119.77321,36.78538,100,7,9,255,0,1,0,0,0,0,0,0,1,20.5,28.3,0.068,63.5,0.5,4.2
-86.114444,39.810833,233,4,3,798,0,0,0,0,0,1,0,1,0,5.6,38.3,0.04,19,0.7,1.1
-119.807717,39.525083,1380,1,10,655,0,0,0,0,0,1,0,0,1,0.2,17.9,0.041,5,0.2,0
-119.807717,39.525083,1380,6,12,723,0,0,0,0,0,1,0,0,1,1.7,9.8,0.036,6,0.2,0.1
-90.198348,38.656429,155,4,6,896,0,0,0,0,0,1,0,0,1,5.2,26.1,0.0575,13,0.2,1.1
-93.207615,45.13768,277,1,9,977,0,1,0,0,0,0,0,1,0,13.5,4,0.033,17,0.4,1.3
-86.114444,39.810833,233,7,5,143,0,0,0,0,0,1,0,1,0,11.7,25.4,0.059,26,0.6,1.1
-112.095767,33.503833,343,4,9,637,0,0,0,0,0,1,0,0,1,3.2,27.7,0.038,14,0.5,1.4
-117.32554,34.510961,913,1,5,515,0,0,0,0,0,1,0,1,0,6.5,13.6,0.062,25,0.5,0.9
-81.3625,28.596389,27,1,11,690,0,1,0,0,0,0,0,0,1,10,37,0.045,18,0.6,0
-77.40027,37.55652,54,4,6,1253,0,0,0,0,0,1,0,1,0,6.55,8.4,0.057,11.6666666666667,0.2,1
-122.356811,37.9604,11,3,11,671,0,1,0,0,0,0,0,0,1,6.1,20.6,0.028,14.5,0.3,2.3
-106.5852,35.1343,1591,4,5,490,0,0,0,0,0,1,0,0,1,3.2,22.3,0.062,15,0.3,1.2
-124.17949,40.77678,22,3,5,1595,0,0,0,0,0,1,0,1,0,2.2,6.8,0.04,3,0.2,0
-90.182722,32.329111,118,3,5,1217,0,1,0,0,0,0,0,0,1,10.9,11,0.046,22,0.2,0.3
-93.207615,45.13768,277,1,2,1131,0,1,0,0,0,0,0,1,0,9.7,38,0.03,15,0.3,1.1
-115.078742,36.141875,543,1,3,1530,0,0,0,0,0,1,0,0,1,5.3,29,0.046,17,0.2,0
-86.114444,39.810833,233,7,5,493,0,0,0,0,0,1,0,1,0,6.3,19.9,0.032,11,0.3,1.1
-76.699444,39.965278,131,7,7,185,0,0,0,0,0,1,0,1,0,15.5666666666667,7,0.047,16,0,0
-106.5852,35.1343,1591,3,3,62,0,0,0,0,0,1,0,0,1,4,34.7,0.041,8,0.3,1.9
-95.257593,29.733726,13,1,1,389,0,0,0,1,0,0,0,0,1,10.3,41.5,0.028,52,0.4,0.6
-78.915,40.309722,357,6,6,1248,0,1,0,0,0,0,0,0,1,13.3,18,0.036,14,0.1,4
-94.635605,39.117219,273,5,5,855,0,0,0,0,0,1,0,0,1,9.2,33.4,0.056,17,0.3,1.1
-118.22688,34.06659,93,4,3,455,0,0,0,0,0,1,0,0,1,9.6,31.8,0.041,25,0.7,0.6
-94.635605,39.117219,273,7,8,962,0,0,0,0,0,1,0,0,1,5.4,11.8,0.046,8,0.1,1.2
-72.631667,41.784722,18,1,3,809,0,0,0,0,0,1,0,1,0,6.5,50,0.051,11,0.5,1
-104.987625,39.751184,1593,1,9,263,0,1,0,0,0,0,0,0,1,5.4,51,0.047,30.5,0.6,6
-100.76821,46.825425,566,7,10,668,0,0,0,0,0,1,0,1,0,5.8,3,0.018,18,0.1,0.4
-90.198348,38.656429,155,4,4,1575,0,0,0,0,0,1,0,0,1,17.5666666666667,16.4,0.042,23.5,0.3,0
-74.192892,40.720989,29,4,8,1337,0,0,0,0,0,1,0,0,1,10.15,21,0.041,14,0.3,0.1
-90.198348,38.656429,155,4,12,707,0,0,0,0,0,1,0,0,1,4.45,11.8,0.02,12,0.2,0
-111.872222,40.736389,1304,2,6,1629,0,0,0,0,0,1,0,1,0,3.8,13.1,0.057,15,0,2.1
-81.3625,28.596389,27,3,4,482,0,1,0,0,0,0,0,0,1,6.5,11,0.056,17,0.3,0
-119.77321,36.78538,100,1,7,550,0,1,0,0,0,0,0,0,1,13.5333333333333,7.8,0.075,38,0.2,2.7
-93.643118,41.603159,280,2,1,1118,0,1,0,0,0,0,0,0,1,3.15,5.9,0.032,4,0.2,-0.1
-78.574167,35.856111,103,6,8,961,0,0,0,0,0,1,0,1,0,9.5,13.8,0.058,14,0.3,0
-74.192892,40.720989,29,2,6,1622,0,0,0,0,0,1,0,0,1,4,18,0.037,8,0.2,0.1
-120.4575,34.63782,34,1,4,1201,0,1,0,0,0,0,0,0,1,2.6,9,0.036,11,0.3,0
-119.807717,39.525083,1380,2,10,1027,0,0,0,0,0,1,0,0,1,7.5,32.4,0.034,20,0.6,1.4
-77.013178,38.921847,56,3,11,699,0,1,0,0,0,0,0,0,1,9.3,26,0.028,19,0.6,2.7
-78.574167,35.856111,103,1,2,788,0,0,0,0,0,1,0,1,0,7.7,26.1,0.044,16,0.5,0.8
-95.976537,36.204902,201,7,4,1571,0,0,0,0,0,1,0,0,1,4.73333333333333,4.6,0.053,13,0.2,0.5
-105.00518,39.77949,1602,6,2,1136,0,0,0,0,0,1,0,0,1,12.45,33.8,0.015,15,0.4,0.8
-90.182722,32.329111,118,6,3,1535,0,1,0,0,0,0,0,0,1,3.7,5.3,0.046,8,0.1,0.2
-105.00518,39.77949,1602,7,12,1445,0,0,0,0,0,1,0,0,1,7.45,42.5,0,24,1.1,2
-104.778334,41.182227,1842,5,9,1366,0,0,0,0,0,1,0,1,0,2.7,3.4,0.022,9,0.1,0.4
-106.5852,35.1343,1591,6,12,723,0,0,0,0,0,1,0,0,1,14.7,22.8,0.038,20,1.2,2.4
-117.49201,34.10002,371,2,6,887,0,0,0,1,0,0,0,1,0,19.7,20.3,0.052,44,0.3,0.1
-90.198348,38.656429,155,3,7,1294,0,0,0,0,0,1,0,0,1,6.45,20.8,0.0445,24,0.2,0.9
-111.872222,40.736389,1304,4,9,1708,0,0,0,0,0,1,0,1,0,7,14.5,0.063,28,0.2,1.8
-71.0826,42.3295,20,3,9,986,0,1,0,0,0,0,0,0,1,8.2,14,0.049,14.5,0.3,1
-117.32554,34.510961,913,5,4,470,0,0,0,0,0,1,0,1,0,4.3,4.9,0.053,39,0.4,0.6
-119.77321,36.78538,100,6,4,842,0,1,0,0,0,0,0,0,1,11.0333333333333,24,0.058,24.5,0.5,1.8
-78.915,40.309722,357,4,5,1603,0,1,0,0,0,0,0,0,1,7.7,5,0.03,14,0.1,0
-84.2905,33.6878,239,3,5,503,0,0,0,0,0,1,0,1,0,7.1,10.9,0.041,15,0.2,0.4
-72.902871,41.3014,2,2,10,1398,0,1,0,0,0,0,0,0,1,5.4,34.8,0.019,10,0.5,0.7
-78.574167,35.856111,103,7,2,38,0,0,0,0,0,1,0,1,0,12.8,11.4,0.046,16,0.3,1
-106.5852,35.1343,1591,3,11,1406,0,0,0,0,0,1,0,0,1,5.55,40.8,0.043,25,0.5,1.8
-77.40027,37.55652,54,2,11,1412,0,0,0,0,0,1,0,1,0,3.3,8,0.022,4,0.2,0.4
-84.50404,39.12886,249,4,10,1393,0,1,0,0,0,0,0,0,1,7.6,16,0.024,14,0.2,0.7
-116.968133,32.817978,112,6,2,422,0,1,0,0,0,0,0,1,0,9.2,21,0.065,24,0.5,0.2
-106.5852,35.1343,1591,4,10,1008,0,0,0,0,0,1,0,0,1,4.8,19.6,0.026,11,0.3,0.8
-115.078742,36.141875,543,3,3,1161,0,0,0,0,0,1,0,0,1,10.5,46.1,0.031,36,1.1,3.3
-115.48307,32.67618,2.29519867897034,1,5,494,0,0,0,0,0,1,0,1,0,8.7,15.6,0.052,32,0.3,2.2
-91.179219,30.461981,19,1,10,641,0,1,0,0,0,0,0,0,1,28.6333333333333,34.2,0.039,44,0.6,3.5
-104.778334,41.182227,1842,2,1,1118,0,0,0,0,0,1,0,1,0,1,15,0.041,5,0.2,0.2
-78.574167,35.856111,103,2,10,1034,0,0,0,0,0,1,0,1,0,8.5,28.9,0.04,14,0.5,0.6
-95.257593,29.733726,13,5,10,302,0,0,0,1,0,0,0,0,1,9,15.2,0.033,38,0.3,-0.2
-115.078742,36.141875,543,1,7,921,0,0,0,0,0,1,0,0,1,9.6,32.4,0.048,42,0.3,0.6
-124.17949,40.77678,22,1,3,452,0,0,0,0,0,1,0,1,0,4.4,10,0.036,19,0.2,0.1
-119.77321,36.78538,100,4,7,1281,0,1,0,0,0,0,0,0,1,11.65,12.8,0.062,35.5,0.2,2.6
-78.915,40.309722,357,7,11,682,0,1,0,0,0,0,0,0,1,12.3,25,0.033,13,0.1,1
-122.356811,37.9604,11,4,3,1547,0,1,0,0,0,0,0,0,1,6.2,25,0.043,13,0.6,0.6
-80.785683,35.2401,234,4,3,1547,0,0,0,0,0,1,0,0,1,8.1,30.9,0.057,15,0.5,1.3
-122.602877,45.496641,68,6,8,590,0,0,0,0,0,1,0,1,0,7.1,20.9,0.05,12,0.3,0.8
-111.872222,40.736389,1304,3,11,1427,0,0,0,0,0,1,0,1,0,24.1666666666667,41,0.004,37,0.6,0.7
-72.902871,41.3014,2,3,5,881,0,1,0,0,0,0,0,0,1,2.43333333333333,18.6,0.036,3.66666666666667,0.2,0.1
-91.179219,30.461981,19,3,3,818,0,1,0,0,0,0,0,0,1,9.05,18.3,0.036,21,0.2,0.1
-112.095767,33.503833,343,7,9,1718,0,0,0,0,0,1,0,0,1,3.4,16.9,0.048,11,0.2,1
-117.32554,34.510961,913,3,4,482,0,0,0,0,0,1,0,1,0,7.6,9.9,0.055,33,0.4,0.5
-115.078742,36.141875,543,4,11,1400,0,0,0,0,0,1,0,0,1,8,37.8,0.035,33,0.9,2.7
-119.807717,39.525083,1380,7,6,157,0,0,0,0,0,1,0,0,1,7.6,27.9,0.067,14,0.2,0.3
-84.50404,39.12886,249,1,3,1166,0,1,0,0,0,0,0,0,1,10.05,17,0.042,16.5,0.2,1.6
-118.22688,34.06659,93,5,11,323,0,0,0,0,0,1,0,0,1,13.75,75.4,0.011,38,1.7,1.2
-106.5852,35.1343,1591,1,11,319,0,0,0,0,0,1,0,0,1,4.8,21,0.035,8,0.6,0.6
-112.095767,33.503833,343,3,10,1028,0,0,0,0,0,1,0,0,1,5.55,51.6,0.052,38,0.7,2.7
-96.700769,43.54792,449,1,11,683,0,1,0,0,0,0,0,0,1,9.45,37.6,0.033,25,0.4,2.5
-90.198348,38.656429,155,1,10,1397,0,0,0,0,0,1,0,0,1,5.6,26.6,0.033,25.3333333333333,0.4,3.8
-119.77321,36.78538,100,4,11,1428,0,1,0,0,0,0,0,0,1,6.06666666666667,19,0.028,8.5,0.3,0.1
-81.3625,28.596389,27,2,4,467,0,1,0,0,0,0,0,0,1,8.4,25,0.055,18,0.3,0
-119.807717,39.525083,1380,3,5,1245,0,0,0,0,0,1,0,0,1,5.5,28,0.053,11,0.2,0.6
-111.872222,40.736389,1304,4,5,861,0,0,0,0,0,1,0,1,0,6.23333333333333,27,0.061,17,0.3,0.2
-106.5852,35.1343,1591,4,3,1526,0,0,0,0,0,1,0,0,1,3.7,22.3,0.042,25,0.2,0.3
-77.013178,38.921847,56,3,6,1623,0,1,0,0,0,0,0,0,1,5.5,17.3,0.048,16,0.3,1.5
-93.207615,45.13768,277,2,9,635,0,1,0,0,0,0,0,1,0,2.05,3.8,0.021,6,0.2,0.9
-120.4575,34.63782,34,7,11,696,0,1,0,0,0,0,0,0,1,5.4,11,0.041,15,0.4,0
-95.976537,36.204902,201,7,1,3,0,0,0,0,0,1,0,0,1,4.2,11.3,0.036,5,0.2,0
-121.894898,37.348497,19,7,7,1298,0,1,0,0,0,0,0,0,1,5.75,8.8,0.032,11,0.1,0.6
-86.114444,39.810833,233,1,9,256,0,0,0,0,0,1,0,1,0,9.1,32.6,0.047,19.5,0.4,4.3
-84.2905,33.6878,239,4,8,1687,0,0,0,0,0,1,0,1,0,6.9,36.1,0.053,15,0.3,-0.1
-84.50404,39.12886,249,3,7,1301,0,1,0,0,0,0,0,0,1,10.6333333333333,21,0.049,16.5,0.3,0.6
-92.281296,34.756189,84,3,11,1406,0,1,0,0,0,0,0,0,1,4.5,16.6,0.025,7,0.4,1.2
-124.17949,40.77678,22,2,10,1370,0,0,0,0,0,1,0,1,0,7.2,7.4,0.013,10,0.4,0.5
-74.192892,40.720989,29,6,3,1157,0,0,0,0,0,1,0,0,1,3.8,8,0.036,4,0.2,0
-90.198348,38.656429,155,2,1,1104,0,0,0,0,0,1,0,0,1,18.45,29.5,0.012,27,0.3,4.3
-104.778334,41.182227,1842,2,5,1230,0,0,0,0,0,1,0,1,0,0.4,6.8,0.061,6,0.2,0.6
-87.799227,42.139996,200,2,8,215,0,0,0,0,0,1,0,1,0,5.3,15.1,0.047,20,0.6,0.7
-81.3625,28.596389,27,7,6,1249,0,1,0,0,0,0,0,0,1,6.7,3.7,0.031,11,0.4,0.4
-96.700769,43.54792,449,2,7,915,0,1,0,0,0,0,0,0,1,5,3.7,0.054,10,0.2,0.5
-76.387017,37.103733,6,3,9,251,0,0,0,0,1,0,0,1,0,6,5.9,0.037,11,0.4,1
-81.678449,41.492117,181,1,7,1649,0,1,0,0,0,0,0,0,1,4.53333333333333,15,0.032,15.5,0.2,0.3
-115.48307,32.67618,2.29519867897034,3,10,293,0,0,0,0,0,1,0,1,0,9.6,42.8,0.044,52,0.8,1.7
-117.32554,34.510961,913,1,11,1404,0,0,0,0,0,1,0,1,0,7.6,23.4,0.044,31,0.4,0.5
-80.785683,35.2401,234,5,3,806,0,0,0,0,0,1,0,0,1,17.3,38.2,0.049,23.5,0.8,2.2
-106.5852,35.1343,1591,5,9,624,0,0,0,0,0,1,0,0,1,1.6,20.7,0.041,10,0.2,1.7
-81.678449,41.492117,181,4,8,602,0,1,0,0,0,0,0,0,1,7,15,0.036,16,0.2,0.1
-121.894898,37.348497,19,1,2,410,0,1,0,0,0,0,0,0,1,6.5,36.8,0.027,14,0.7,1.1
-117.32554,34.510961,913,7,4,1200,0,0,0,0,0,1,0,1,0,8.15,19.3,0.062,31,0.3,1.3
-81.3625,28.596389,27,2,6,166,0,1,0,0,0,0,0,0,1,8,8,0.042,16,0.7,4
-84.50404,39.12886,249,6,3,1178,0,1,0,0,0,0,0,0,1,7.7,19,0.039,15,0.3,1.6
-72.902871,41.3014,2,6,6,1262,0,1,0,0,0,0,0,0,1,5.8,36,0.036,15,0.3,0.4
-86.114444,39.810833,233,6,3,1185,0,0,0,0,0,1,0,1,0,7.3,42.1,0.039,19,0.9,1.1
-116.968133,32.817978,112,6,12,359,0,1,0,0,0,0,0,1,0,7.3,27,0.036,13,0.5,0.2
